8540	8920
6940	11260
18070	5660
7020	3070
10320	14630
15130	14510
7720	14310
13670	7160
9620	12280
10960	13010
13770	10710
9820	15130
13820	17830
8870	9120
12520	11710
8950	14300
5600	17110
11830	7860
5990	11600
13550	10580
13050	11700
9670	7600
6760	15530
14440	12920
11480	12430
11670	10840
9220	5920
8990	13210
6890	1000
3200	5630
7680	11600
8710	11540
11010	9420
6500	7260
10990	10040
5810	6890
8090	17310
15700	10350
3830	12260
9010	3150
3210	7100
5800	11390
14670	10840
8470	10570
12330	7150
6050	1600
10310	10670
9760	2630
13890	12770
17160	10200
7180	12640
7120	18200
12180	5030
12930	8110
9060	10200
5780	9200
12160	7620
15870	11970
1750	8900
13430	3600
6140	11490
6960	8660
4070	18680
10820	13840
1910	7360
9620	10050
15710	9150
11510	10540
2630	6230
17770	18310
11650	7720
10820	11750
8310	17680
18070	1510
3200	10690
13780	7530
8970	16120
6210	9590
5710	7060
2360	9820
9360	14890
7500	10830
12930	5490
11810	17890
15420	8280
11430	8640
7980	3870
6040	19010
12330	1450
10460	8660
10970	12000
2270	14620
14170	8170
12980	16460
13280	7030
14790	11830
5310	16560
10340	5410
8450	1910
7750	10340
13330	12620
8030	15090
9760	6550
7310	14750
3700	11720
11060	10010
14370	12050
12660	12270
5970	7930
3410	8760
14170	7740
6440	15740
11720	11290
11670	13560
3290	11120
14120	12150
4080	12910
12800	10140
12120	10670
12550	6540
8900	8040
5990	8090
8160	11570
7800	11170
7600	6950
8790	11500
3310	14360
1880	10250
1590	13770
7220	10140
8000	6380
8850	9930
8420	13130
10110	890
1800	16220
9930	3730
9480	14820
17570	9580
10740	10920
7760	13380
9400	6210
3640	13350
11250	6240
9870	5010
7060	12660
2950	13210
10840	9680
1210	10750
8310	5750
11650	7120
5210	6420
5890	5740
10190	9460
12480	3450
12190	8200
7990	10500
16930	14170
13870	14770
2300	5010
11590	8670
7530	8640
3260	12090
15800	9790
9860	10240
14980	9810
14590	9470
6560	5870
13360	10040
7120	10480
9870	18980
2490	7410
7420	11720
19150	4980
4870	16120
2620	2740
8740	17070
17810	12620
9060	5630
10800	10470
11020	750
7110	9070
19600	17570
6030	8620
9830	10370
5820	5670
9430	3990
9570	6590
6580	12080
16500	16550
9670	15810
8440	10020
11640	11380
6220	3760
5960	10140
5820	8520
6560	9450
8930	10120
9070	8130
7880	6330
5490	4820
9430	140
9660	12940
7440	5850
5740	10450
9010	8690
7050	8370
14050	4100
7390	6150
2740	7690
12270	7720
10960	1940
12170	16490
8340	10530
5200	13070
8530	6380
11390	13970
16790	4530
5820	15000
4340	15630
13020	17740
14490	1240
9640	12660
10040	7050
7970	17510
7110	4580
7270	14210
4670	8090
5440	3070
15050	6930
8110	7670
14730	10040
7460	9020
10570	3110
8170	12270
10910	14680
12520	4990
16580	2200
12100	9930
11380	13820
8370	11240
6970	7310
9250	7410
11740	11730
4040	9600
8680	3210
3990	8700
11690	10530
10780	9870
15420	11860
10070	17800
8220	8340
2450	11520
12940	5800
9180	11950
5530	10430
14740	10940
5980	9510
3640	5220
11560	13220
13740	3840
6940	8540
13210	12490
11170	11160
13600	3320
6060	16640
6070	3800
15920	6520
13270	13050
3310	10740
3910	19170
10570	12070
12450	16120
11970	3800
11170	13690
16140	16610
16680	9000
3690	5590
8470	3100
9620	13500
11490	11140
15400	11320
10100	9730
10440	11940
15780	9810
7720	18190
5670	8810
13390	11180
14330	10340
5000	9840
15970	5180
8280	7770
9380	11850
17090	8620
12880	10450
6340	15460
11470	8240
2740	5870
3510	10410
13030	8150
9250	14660
14520	10000
18350	13000
7680	5670
8640	9360
15550	12440
13690	6540
9730	12540
10920	10890
7750	11580
8140	8420
11540	9430
10160	10720
11770	4530
3290	14170
17900	7760
9610	11240
8570	6780
8450	6900
12220	6960
17350	9190
12640	9760
9630	17110
9240	14780
11050	14420
6810	16280
12600	2990
14510	10400
11860	4050
8810	3880
10110	10990
10400	10490
7450	12080
9350	16060
3250	6840
18860	8130
4140	4320
11890	11370
6900	16990
10740	14590
18290	8740
14110	10490
9450	10370
11730	4090
16720	11240
10890	11020
6510	10560
5070	11340
6270	16740
9060	10360
8850	8430
10740	12070
12630	15740
13750	16410
4480	15060
11420	16410
8120	16190
6260	16040
14790	5080
5010	15080
8790	10840
3850	11630
4970	10480
3810	8660
10540	9900
10810	15410
8410	14690
10360	9580
4400	19140
11500	11690
15410	7140
9930	7050
11040	13340
14850	7010
5820	8170
9590	14920
14270	5190
10490	8180
6080	14340
14000	2360
3830	9530
16630	18140
10170	14160
7730	17510
17220	3000
9500	9820
4840	4120
14420	3990
10710	9070
14460	7820
8880	15220
12290	10260
9480	18460
8720	7990
6650	9860
6610	11920
6940	14980
5730	14940
5640	9040
8510	16850
3080	6740
11240	17360
8260	10070
10700	13350
2120	2730
10900	11310
7660	14600
9630	11010
9150	4810
9640	11380
7810	17020
14340	4630
6050	15120
12540	9710
7700	13340
2100	10910
6400	8810
7450	12920
19510	10410
10420	18060
9650	12250
9270	6950
11250	15450
15920	8390
4410	6540
5690	9770
3190	6130
9770	3670
10800	6450
4840	1970
8690	10950
9780	3390
12080	14840
14310	5280
9000	9950
9060	16040
5240	12260
2060	8910
2340	5940
11420	13140
10950	12130
18770	13850
16990	16100
13400	16180
12450	1280
11900	5080
8630	3810
12840	6560
13660	5770
11480	11550
11760	11090
4200	8260
6500	12220
7370	14180
15260	11330
10510	3560
7220	4490
8350	11660
2120	12360
11860	11500
1980	5760
12640	14230
13270	9980
10690	9340
11480	5930
10270	15250
5640	11930
3560	16900
4830	4550
6950	10750
4200	12070
9680	3710
12460	8980
9630	6750
8350	15150
6000	9160
8240	18100
13690	14690
12220	1880
9030	15440
10730	11260
11790	4490
9330	14360
13160	13430
13540	12750
4350	15650
11250	11970
5810	11500
14850	11560
11640	16280
10400	7590
9030	7140
6070	6600
17550	9850
7090	4280
7890	11480
9650	7300
15030	10000
10630	12240
15410	16800
6010	9510
13050	13190
4570	6320
14180	6820
9670	6940
15350	19150
6110	13780
14620	9890
14380	17910
10720	9370
9630	12470
9860	5150
7560	7450
14990	3390
14450	9460
7270	11540
13780	4870
4590	12950
16510	10020
6660	9640
7400	16710
11840	14140
14500	16960
15040	6490
4350	5000
1800	17360
9830	10460
18110	3270
13100	11000
10820	5150
960	8120
8370	5830
14670	4340
16670	8010
1740	15640
9810	8190
11830	7430
10380	8020
13970	17620
9300	8830
7530	15380
9650	10380
4040	8970
14620	9980
12290	11310
3980	12830
13770	16640
9120	9730
10930	6960
11340	3030
5330	11640
3010	7030
8210	18740
16600	13680
10360	11610
11240	9620
13890	9210
11490	15710
13130	3710
8200	14810
16650	13900
6260	9220
18020	7860
8840	13210
7360	3510
13010	12390
10960	10440
16550	5230
1390	11580
10540	8250
5100	8320
17690	10630
10070	17420
11010	9360
10570	13360
12700	10870
11340	4580
8050	10330
8500	7200
3890	14310
9440	14610
16710	18280
8970	6550
9860	4420
3880	6200
14900	11240
13370	18740
16590	10740
7420	9820
16530	14260
10610	7770
5080	12900
3280	7620
6300	3650
7740	10780
5780	7310
11420	8810
6080	18900
4500	14710
19490	6990
4040	10370
13000	12630
2140	13600
5050	4110
10140	13260
9130	8380
6330	6110
13580	5420
9290	13800
2810	16240
4230	3500
9330	750
14490	10740
11620	16500
5630	8000
7370	4180
4170	7460
7060	11060
8400	11540
7620	18240
13420	9690
10720	12800
17860	4900
5780	10920
4210	8600
12220	2810
10460	7220
10760	5680
14870	9260
8740	15570
11530	15970
8810	4210
8680	4560
6240	11880
7200	17180
14230	12190
11570	14370
12230	9920
400	16240
6820	17890
9000	10270
10220	3900
11080	8890
5830	13670
11960	5550
15890	10890
10530	12770
10750	10390
12130	10640
14780	5330
9820	9300
8490	4640
6100	3940
11670	11500
12440	5870
7430	9000
8900	8020
11650	3970
11030	8590
7970	5030
6470	1220
2710	5780
8260	5270
9790	9250
7430	4650
10140	14620
11860	8860
5670	12020
13910	4550
12360	6860
3820	1310
12120	9200
11510	10090
8610	9540
3640	7770
16380	6860
8480	16510
8150	10070
5810	1180
10340	8730
13950	13660
11080	4090
11430	17280
10950	6650
5360	10010
10890	10960
3890	10020
17260	3870
4990	11900
8610	7300
8770	17300
14170	11220
15680	8310
8570	8360
7830	7180
2780	6170
5640	10970
5870	7350
7190	14420
7430	4870
12450	9870
15420	12510
9630	7430
9230	16930
6110	4150
12650	12260
10940	15600
16500	13250
1380	8370
5890	8060
10640	7070
11560	16580
9130	4240
10330	5340
16540	16820
14330	5140
16860	7610
3670	12170
3730	5190
2570	18960
8400	10990
3410	15870
7470	6810
8710	9270
2720	11420
15710	7550
10380	9840
13280	10670
11890	13610
6000	14540
13710	5720
5110	16180
18180	8680
11160	10580
12800	9210
8060	5330
10290	8120
13330	14110
16520	8850
14390	4950
8730	3220
5430	14300
11110	7840
4920	12990
10340	9850
8260	4980
7910	15280
15570	15110
11960	8730
9210	6550
15420	7800
10810	14330
13230	10880
12750	5680
15370	11610
13580	13380
8500	8750
12390	12980
2980	4900
11850	10080
7960	12460
4430	8510
11430	10630
1980	5550
7850	11620
13170	5170
10320	9820
8530	15290
9780	12450
18020	10060
8370	15030
10810	13240
9290	10350
11980	3630
10320	14410
6050	8610
13470	7780
11930	6800
7790	6060
9220	15750
17750	7640
10510	5920
14430	12780
9490	6710
11800	11900
9660	15650
15230	7240
3310	16880
4670	15780
15740	9710
9750	7530
14160	13460
18890	7190
6390	9530
9820	13070
8870	16730
13900	11600
8910	10810
11120	10960
10750	14380
8530	2380
10430	7950
8970	12690
9110	8520
12590	6410
9540	16310
8330	11230
5660	5840
7670	5110
9750	12520
7870	8570
7400	10400
7040	10940
14450	2520
18200	13580
6220	9480
4700	9200
13510	7590
4230	10260
15100	12290
13580	15280
1690	8190
11700	16470
10970	11470
12890	7240
8470	5780
7840	12980
4220	7660
4500	3840
9660	12460
16130	12860
14860	6790
8710	7950
10600	8540
5240	11410
15250	10390
8850	5290
11020	7990
12170	6300
9570	8660
5280	8650
11520	11750
9350	8310
9860	6560
8370	7440
11730	8980
6100	12210
8720	12730
700	12680
10040	6220
14060	8260
8670	11260
8360	7280
15050	14290
6860	14000
18140	6450
11430	11870
8620	13320
13890	6350
14050	10400
3560	5840
10560	5450
8210	4300
11120	13460
10700	3950
14940	5540
18610	11800
17790	7600
19020	8180
18120	9770
15840	11150
8680	12750
11870	5050
8330	2030
12890	6750
13900	5890
15990	8310
6920	8370
9520	9200
14790	13120
6790	7040
11320	9170
10870	9900
16400	14610
12790	9120
9480	9290
10220	15880
6640	2420
9200	10080
6140	16150
5880	5190
1990	11210
10680	7370
10600	5540
2240	12570
9920	11880
3130	9990
6200	5520
4960	5520
7880	8050
14780	13560
11430	8120
10320	10840
9020	5450
16240	10710
12640	8810
8610	11440
14490	14210
9890	6950
18450	4140
11800	3650
12350	14060
8200	11780
5770	17000
5290	4820
3230	12350
11400	5420
17460	9910
3750	11450
2530	15020
14120	10700
11640	6160
11160	7560
9280	10480
11210	10480
2600	8890
5040	13510
11680	16280
12850	10450
13480	8000
14660	15260
9280	8800
8510	7190
10360	14930
3560	13970
1680	5730
10410	11870
8260	15440
6110	5950
14120	11500
5760	9070
8550	10180
8270	13130
19400	15570
8400	11180
8170	13160
12400	3750
6720	13610
9480	8080
10340	18200
6370	13600
16950	11590
7300	2310
7110	3160
6600	7550
14730	12770
6220	9550
13260	12110
15430	11510
6980	7510
4880	14480
12210	15370
2530	14740
8320	6080
3360	12120
13190	7530
10480	2660
12880	14260
9620	4480
10350	13180
14480	9890
2920	11910
5030	12670
3340	10740
6200	3800
4050	4340
9040	4270
9630	4010
11790	8410
17000	16700
13000	6290
8330	11700
13990	8710
16180	11110
13090	13310
5870	14880
8470	5280
14760	16800
2480	11190
13110	2150
14160	9460
16470	13100
12530	16040
14190	2970
17870	8720
3960	15280
13150	8660
7020	8620
12980	12600
3910	3360
12340	4340
5410	11220
12260	8900
8630	3730
14860	8020
12770	10550
14870	10340
14500	13730
10020	14930
7610	8830
7480	11600
16830	19080
8640	16520
10450	13340
9520	6710
11540	14210
9080	11840
2630	6930
12590	6920
3400	15450
12520	4330
6520	6430
14010	8820
10890	7220
7310	13870
7560	9010
14470	3000
7750	10940
12440	4460
7840	16330
9920	2990
11160	6970
10240	16980
11290	6610
7460	4650
6560	9420
8100	7680
10640	14690
15510	15950
9040	13740
9460	11760
5930	9820
8000	17100
11540	7380
13850	12520
4600	11440
12780	11090
9510	13200
6060	5880
3370	12860
14200	4650
12270	5770
4550	10170
11710	12760
9680	9560
11100	10730
18940	11500
6820	4650
10580	4390
13820	6770
6530	14380
10430	14190
17150	6550
6160	10760
8230	7760
17190	4380
7600	14860
9610	15600
13350	6510
14610	8700
1320	2390
6080	11050
13700	8190
4750	2060
6310	9780
9100	17390
6760	5360
7500	9750
10610	8850
11610	12040
8050	3130
5510	4120
8030	6710
10580	8960
12550	12190
10760	9350
7870	10210
8030	11120
15360	7230
2780	13930
8910	10770
8920	15640
1430	10630
8480	11150
7480	9570
5470	12000
14470	1810
13670	17410
9610	3270
8310	13070
14930	11620
6170	8470
7500	9940
14120	8990
17290	12410
10580	3560
9900	15510
10000	4060
6260	3340
14750	7400
16820	10530
4500	16350
12290	11140
7740	10070
8290	7360
15130	10380
16170	6190
9590	14840
7260	7810
12750	2550
12760	4130
2640	13820
6670	11020
12380	9570
3880	2690
4480	11570
10680	11860
10810	9650
10280	14040
12610	6530
9960	9680
10760	6750
12890	12450
10650	10360
11190	7420
1730	7570
13040	17420
16290	5250
680	11210
7420	11480
11940	2090
10780	8970
12170	10190
9920	3430
9250	7190
10130	7980
8650	16910
10350	9550
10830	10220
7960	8260
8480	17940
6380	15860
5530	10100
9920	14190
15530	5080
16120	9740
11300	7300
9790	15230
3540	6750
18950	4320
10250	9130
7250	10450
4550	9870
2680	5750
2960	10690
7260	11110
11520	12180
17620	13410
11930	10970
11070	10930
15080	14830
17080	2930
14100	14510
8860	14430
4400	5470
4700	12200
2620	8390
14110	13020
12250	11670
8240	10140
7640	14600
9500	9060
14130	4730
10150	8510
16300	7800
4510	17830
1610	3940
14700	6510
1910	18500
14610	7280
9770	11130
11800	18280
12180	1590
12200	5820
8760	5740
17380	13340
6650	10330
9040	17870
9590	10110
10570	9860
3210	15610
10460	7370
3950	5360
7300	10840
3810	10770
11110	9170
18240	7500
10780	13280
9310	11610
12440	8290
11720	14030
8410	10010
13450	2000
11670	7110
8820	10830
15420	4670
5890	14680
12630	10410
5540	9590
5240	9390
14590	7620
8000	8320
10070	5430
16320	15480
7100	15680
13360	17180
17460	15140
5750	16930
11160	17640
12860	8210
8480	5620
9460	16860
14320	18710
6370	14190
12640	12810
9020	6790
2810	8350
8530	3960
5370	10980
15220	8930
19460	13520
9220	14780
9150	12400
8060	11150
10820	7310
15770	2660
9090	7450
13620	15110
13380	12960
6840	10540
12410	15060
7470	7030
8960	13290
7840	4360
12130	13580
4610	11490
19250	5450
8060	6980
14950	12010
16300	8110
9410	11190
9470	10100
3210	11690
13280	11060
10950	12370
17060	13970
11000	8250
15770	1530
13590	2000
10920	15020
4450	4100
10110	3060
16420	10540
9910	11410
16100	11210
1970	9740
8050	17740
6980	6420
13480	4280
6280	7330
16050	9660
16080	9760
11760	14430
13700	17270
5380	11370
10880	6790
10590	13060
13860	13590
16090	4730
4900	5590
15060	6310
15130	2620
10070	1810
3450	1930
10820	19800
11110	5750
6980	13500
17110	12160
13300	3780
3660	4970
9360	13760
16960	3960
11130	8640
12710	11270
6750	8930
11330	15000
3620	10920
12580	6090
9150	12760
14270	9450
12500	9620
5020	15440
9420	6600
15610	12460
17640	2810
8870	7110
14910	5070
12720	12440
17070	14900
6340	10670
8320	7170
13880	11280
11060	14030
5940	10360
7490	12620
3210	12480
10290	9990
12130	10900
14550	13810
17470	7140
18320	2490
11430	6160
14030	12950
14160	7810
8000	9860
5340	10810
10280	4700
11630	10280
12220	8090
9860	14670
13870	14160
10530	13270
18610	10230
11570	10210
7210	10340
7060	5980
8540	6350
10490	2670
9350	4860
7810	13520
10180	13660
9410	3310
9840	6150
6310	10230
5680	7200
10030	15400
11790	9060
1060	10980
2600	10810
5620	13100
13980	9780
5410	10210
9280	8580
10380	13360
2280	16190
8900	8980
4660	16610
15430	10560
10030	3630
310	9880
11870	5210
11400	14150
7640	16000
12440	9790
16260	11470
7770	9090
11370	12270
8360	10580
17440	12220
18690	9270
11190	8470
9420	7690
15460	7420
5570	3760
7810	4870
14880	6570
11160	3870
6280	15950
8780	18800
13120	7040
10650	9370
10940	5630
13870	12660
4600	15560
13920	7230
4440	3930
9480	17370
6360	5340
7650	11230
15480	11100
12240	11340
8210	14370
12040	10890
12410	7310
11660	14600
10560	11320
11890	7190
5530	6200
12100	8550
13850	9390
1810	8650
16180	11390
3700	10950
9700	17980
5470	17810
12380	5890
12560	6330
13610	2260
9190	18150
11180	4400
9990	11860
9340	10660
9370	11290
7580	8440
10980	18510
5000	10300
4420	4680
10110	4430
1720	7670
10630	10130
10510	9630
13150	14650
6370	3180
7540	2190
11650	9750
5670	11130
2820	8600
9280	10600
3880	9810
6870	12280
17790	10120
14190	8500
3540	14870
8270	12630
820	4620
9630	12870
9730	10000
2510	15270
7680	13270
7860	7240
10920	10190
8830	17290
12700	470
3560	12310
5650	10770
15090	8100
10320	8160
12960	4440
7430	8200
16530	10550
15820	15560
4610	12010
13710	11210
11120	15110
15130	4300
11840	9730
9100	12440
11560	6720
13760	8900
16850	10760
12590	10240
13900	4780
5040	2700
6370	6860
9030	1190
12870	5810
7240	9090
9020	16200
14700	2670
13730	9110
9990	18260
4370	9330
7000	6120
10900	5340
9900	9210
13440	12820
8330	10480
13140	7880
5150	7240
11140	10920
14080	6070
5390	7200
9330	16790
10040	5060
14750	8970
7230	17990
14420	9660
16010	11250
12280	5630
8070	9370
12830	8720
5370	15370
10380	7990
8860	7760
8740	6820
13750	16360
9160	8900
10490	12860
8340	11270
16590	17280
3850	8060
8900	6290
9490	13630
1190	4280
7540	18190
6680	13400
10290	4910
10510	13450
8230	11680
11510	7700
16910	16150
8590	5580
9970	17660
990	8370
10520	14380
7550	8770
8070	9380
4390	10520
13380	13990
16270	8960
8510	12050
10790	18530
14100	3520
10760	18380
11540	11020
4040	11990
11920	7760
16050	11800
9280	10380
14260	14880
10280	15300
9840	10780
17620	11940
5980	7340
9460	11490
7730	15720
12110	4600
3070	10490
8310	16690
10120	15870
8160	14130
10040	4120
15280	10080
10670	17160
5190	13320
10270	7260
8350	8660
6570	8020
5060	12480
10610	11570
14390	1800
10230	12960
14630	10460
12900	7780
7350	11080
12820	4150
12360	15910
11870	14860
5890	5620
9290	880
9180	19020
9840	12160
9900	12670
5140	6800
3390	3600
8040	4450
6340	13740
4770	5210
9790	9650
4520	9790
14110	5970
11470	12140
2890	16160
18720	10390
18160	9010
9110	7330
14280	14470
12690	16220
12580	17250
15400	13120
14140	11850
9000	11650
13010	7370
6810	11250
6930	15660
15160	14920
8110	11440
15180	7490
11120	7730
14830	10440
10150	15250
15890	4210
13150	9230
5570	14120
14750	12130
7730	10850
5560	5890
13240	11480
9830	12090
4410	12220
9090	3640
13120	8660
13580	16440
7640	14760
9150	4610
7570	6390
11680	7710
11990	10650
6260	13550
10380	16760
3600	15020
11200	9790
10660	4590
7760	12960
8060	4790
16310	9760
11170	8460
15960	11840
7620	6950
5330	13560
8010	10080
15560	9440
12450	16320
4580	5320
9950	16480
12340	9350
13170	9690
11670	3850
15460	5170
14830	3950
2860	8000
10100	14130
18020	2910
18550	8600
8300	4070
5540	16630
15680	14850
16770	8690
180	15710
13710	4600
14630	4030
8030	9550
12580	4150
9950	9150
6960	11330
10200	9330
11540	7950
340	12320
12590	5740
11270	14640
12840	12220
4600	17990
15270	5130
6730	9270
8740	13280
10470	10650
12820	7270
3620	5600
4140	8700
9880	12140
11420	11350
11160	9030
11570	12740
16650	6220
4040	9840
8070	15270
5620	7140
15910	11060
3150	10800
6580	10500
6240	7350
15050	19570
7360	10440
12930	4430
1410	14110
16490	17730
12350	6240
4720	16270
8740	10480
11890	10680
5890	10380
14660	13570
6450	4160
8160	16770
7060	3540
11180	3960
13210	5320
14980	9530
9460	9120
5550	9780
7410	9740
14120	17440
8720	7870
5680	15560
15320	7360
10230	11690
4110	2870
6560	8490
8570	16200
3360	1750
14230	4910
7320	11690
10660	1750
13120	8870
6870	18320
4990	10360
12680	11650
14530	7490
13080	7050
14810	10940
18120	15820
15290	14480
15270	11330
7290	3020
16860	1970
15030	6340
9520	4540
11770	4220
8250	16480
5910	14230
2020	10610
6790	7950
13450	10720
15010	16920
9650	11720
16940	4040
6680	2670
8300	11650
14650	6410
16470	12260
15910	14070
6330	12830
13550	8180
9460	8800
2430	12810
1400	8690
10100	4250
16680	5520
9720	10790
6570	5770
12440	5000
9090	2190
11360	17210
16200	11290
14370	3540
7930	11570
8190	17130
8110	13520
10780	5880
11530	7420
14500	15550
7400	9910
7180	11330
18650	5360
13440	6790
12000	13130
13430	13390
18600	6600
1470	9310
19750	5110
11540	10990
7880	4710
12140	15890
7120	8860
7710	10110
13530	5030
8810	9210
9660	18170
8420	5860
13110	17210
6570	12850
14030	5330
10630	14850
11240	10480
3400	7630
1660	6580
6340	8030
2960	11940
10320	13390
14090	5560
10950	13860
13530	7580
10810	16090
9920	14630
6060	11930
5000	6370
9280	10430
3420	14040
6280	6940
9380	7090
18720	7660
14750	9010
10160	13090
8450	8150
7500	9050
1880	4770
15310	18770
10200	10220
5250	4430
14090	9330
17680	11800
11950	1880
8010	6440
17130	14360
14870	14950
10050	7970
2360	9900
10030	13730
13760	11830
16320	11000
8810	6800
13570	10120
12060	13280
10980	15390
14250	6490
10320	9400
14230	14070
2340	14560
13630	11370
6400	13030
1380	9960
13140	10980
10690	7930
14840	18180
5330	5280
13440	19040
7880	3250
10610	5910
6890	10740
10180	10920
15440	6730
7180	7120
18220	11760
13490	15190
9530	7430
14930	16450
9320	17110
9430	8460
9620	6600
11020	14050
8690	8010
19580	9820
4950	5710
940	5230
8170	17530
17150	8190
10100	9890
11750	8100
11780	10470
9740	12620
9820	6650
16960	8890
8900	13570
8810	5380
12830	10080
12940	5370
11370	6160
5700	18020
4970	10450
7130	18070
14980	11170
14330	10270
11270	9150
7790	9380
14850	6460
10620	11910
7350	9000
15390	10580
5110	16740
8350	7420
9770	10070
15700	6710
2720	5690
11900	13580
15780	10730
4480	9410
15290	8470
15440	9990
11890	4220
3770	17540
13240	14850
8890	12430
1920	10570
9940	15820
5940	12400
10430	9110
13870	13850
3250	11240
2060	10360
5680	9850
6150	14940
9150	7410
14070	13690
3580	18130
12900	9520
11110	6870
16830	7660
8800	6000
18390	11610
15260	11160
10380	2760
10890	11970
10610	12470
6490	8860
6820	10000
10010	11660
14010	14750
6290	11510
1400	6560
9340	11470
11370	12210
2230	7450
7620	12000
14070	5020
4750	4750
9040	3440
16630	4660
7140	12630
5700	8810
11390	4340
10650	8520
11460	13500
14520	13240
8180	10530
10630	10510
8960	10990
8660	10440
18700	13270
7910	8170
16130	580
10330	13010
10180	8000
10200	17630
6250	10920
13170	15750
